127.0.0.1 - - [03/Jan/2023:19:31:38 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [03/Jan/2023:19:35:26 +0530] "GET /Project-4/LoginCtl?operation=logout HTTP/1.1" 200 2860
0:0:0:0:0:0:0:1 - - [03/Jan/2023:19:35:42 +0530] "GET /Project-4/index.jsp HTTP/1.1" 200 568
0:0:0:0:0:0:0:1 - - [03/Jan/2023:19:42:16 +0530] "GET /Project-4/WelcomeCtl HTTP/1.1" 200 1423
0:0:0:0:0:0:0:1 - - [03/Jan/2023:19:45:14 +0530] "GET /Project-4/WelcomeCtl HTTP/1.1" 200 1423
0:0:0:0:0:0:0:1 - - [03/Jan/2023:19:45:58 +0530] "GET /Project-4/LoginCtl HTTP/1.1" 200 2837
0:0:0:0:0:0:0:1 - - [03/Jan/2023:19:46:37 +0530] "POST /Project-4/LoginCtl HTTP/1.1" 200 2879
0:0:0:0:0:0:0:1 - - [03/Jan/2023:19:46:53 +0530] "GET /Project-4/LoginCtl HTTP/1.1" 200 2837
0:0:0:0:0:0:0:1 - - [03/Jan/2023:19:47:11 +0530] "POST /Project-4/LoginCtl HTTP/1.1" 200 2879
0:0:0:0:0:0:0:1 - - [03/Jan/2023:19:51:51 +0530] "POST /Project-4/LoginCtl HTTP/1.1" 200 2899
0:0:0:0:0:0:0:1 - - [03/Jan/2023:19:54:59 +0530] "GET /Project-4/LoginCtl HTTP/1.1" 200 2837
0:0:0:0:0:0:0:1 - - [03/Jan/2023:19:55:35 +0530] "GET /Project-4/ForgetPasswordCtl HTTP/1.1" 200 2293
0:0:0:0:0:0:0:1 - - [03/Jan/2023:19:58:53 +0530] "POST /Project-4/ForgetPasswordCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jan/2023:19:58:53 +0530] "GET /Project-4/ForgetPasswordCtl HTTP/1.1" 200 2293
0:0:0:0:0:0:0:1 - - [03/Jan/2023:19:59:25 +0530] "POST /Project-4/ForgetPasswordCtl HTTP/1.1" 200 2314
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:04:33 +0530] "GET /Project-4/LoginCtl HTTP/1.1" 200 2837
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:04:41 +0530] "POST /Project-4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:04:41 +0530] "GET /Project-4/UserRegistrationCtl HTTP/1.1" 200 5454
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:04:41 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:04:41 +0530] "GET /js/HTMLCalender.js HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:05:48 +0530] "POST /Project-4/UserRegistrationCtl HTTP/1.1" 200 5661
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:05:48 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:05:48 +0530] "GET /js/HTMLCalender.js HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:12:15 +0530] "POST /Project-4/UserRegistrationCtl HTTP/1.1" 200 5675
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:12:15 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:12:15 +0530] "GET /js/HTMLCalender.js HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:15:20 +0530] "POST /Project-4/UserRegistrationCtl HTTP/1.1" 200 5661
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:15:20 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:15:20 +0530] "GET /js/HTMLCalender.js HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:16:15 +0530] "POST /Project-4/UserRegistrationCtl HTTP/1.1" 200 5675
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:16:15 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/Jan/2023:20:16:15 +0530] "GET /js/HTMLCalender.js HTTP/1.1" 404 773
